CMDLINE python particle_weight.py
MEM 648.007812 1626202385.0627
MEM 651.734375 1626202385.1680
MEM 662.425781 1626202385.2733
MEM 663.578125 1626202385.3883
MEM 671.515625 1626202385.4988
MEM 673.375000 1626202385.6038
MEM 666.472656 1626202385.7115
MEM 658.875000 1626202385.8189
MEM 655.382812 1626202385.9238
MEM 642.234375 1626202386.0297
MEM 622.656250 1626202386.1553
MEM 629.054688 1626202386.2643
MEM 636.953125 1626202386.3691
MEM 642.121094 1626202386.4763
MEM 649.882812 1626202386.5856
MEM 654.628906 1626202386.6972
MEM 659.789062 1626202386.8044
MEM 667.519531 1626202386.9157
MEM 679.097656 1626202387.0245
MEM 686.160156 1626202387.1303
MEM 691.160156 1626202387.2404
MEM 679.359375 1626202387.3467
MEM 684.816406 1626202387.4576
MEM 687.507812 1626202387.5639
MEM 692.738281 1626202387.6707
MEM 705.757812 1626202387.7876
MEM 721.468750 1626202387.8988
MEM 740.800781 1626202388.0078
MEM 755.078125 1626202388.1186
MEM 774.089844 1626202388.2236
MEM 789.160156 1626202388.3386
MEM 800.859375 1626202388.4513
MEM 813.500000 1626202388.5630
MEM 813.500000 1626202388.7141
MEM 811.503906 1626202388.9349
MEM 828.421875 1626202389.0688
MEM 847.746094 1626202389.1786
MEM 859.480469 1626202389.3338
MEM 859.644531 1626202389.4524
MEM 866.960938 1626202389.5747
MEM 870.496094 1626202389.6848
MEM 892.964844 1626202389.7932
MEM 895.175781 1626202389.9406
MEM 897.847656 1626202390.0543
MEM 911.687500 1626202390.1646
MEM 918.421875 1626202390.2750
MEM 935.445312 1626202390.3839
MEM 947.082031 1626202390.4933
MEM 955.968750 1626202390.6110
MEM 957.800781 1626202390.7225
MEM 960.726562 1626202390.8648
MEM 979.976562 1626202390.9729
MEM 1002.472656 1626202391.0818
MEM 1021.093750 1626202391.1890
MEM 1036.546875 1626202391.2985
MEM 1016.078125 1626202391.4240
MEM 1021.726562 1626202391.5332
MEM 1031.246094 1626202391.6413
MEM 1026.156250 1626202391.7661
MEM 1012.792969 1626202391.8753
MEM 1026.203125 1626202391.9892
MEM 1031.652344 1626202392.1006
MEM 1048.757812 1626202392.2095
MEM 1046.355469 1626202392.3200
MEM 1045.875000 1626202392.4378
MEM 1051.531250 1626202392.5486
MEM 1058.355469 1626202392.7620
MEM 1070.625000 1626202392.8675
MEM 1091.703125 1626202392.9825
MEM 1098.671875 1626202393.1000
MEM 1098.671875 1626202393.2146
MEM 1116.085938 1626202393.3299
MEM 1126.839844 1626202393.4508
MEM 1128.500000 1626202393.6279
MEM 1143.093750 1626202393.7366
MEM 1158.542969 1626202393.8462
MEM 1168.902344 1626202393.9527
MEM 1182.972656 1626202394.0603
MEM 1192.597656 1626202394.1673
MEM 1203.632812 1626202394.2744
MEM 1214.496094 1626202394.3817
MEM 1220.761719 1626202394.4900
MEM 1230.105469 1626202394.6002
MEM 1239.000000 1626202394.7082
MEM 1255.285156 1626202394.8181
MEM 1273.421875 1626202394.9251
MEM 1291.574219 1626202395.0337
MEM 1309.589844 1626202395.1472
MEM 1326.062500 1626202395.2526
MEM 1341.378906 1626202395.3615
MEM 1352.359375 1626202395.4716
MEM 1368.289062 1626202395.5785
MEM 1383.449219 1626202395.6872
MEM 1400.218750 1626202395.7955
MEM 1412.097656 1626202395.9033
MEM 1421.195312 1626202396.0135
MEM 1433.070312 1626202396.1233
MEM 1445.105469 1626202396.2305
MEM 1463.148438 1626202396.3428
MEM 1480.902344 1626202396.4515
MEM 1500.531250 1626202396.5612
MEM 1514.546875 1626202396.6663
MEM 1528.996094 1626202396.7775
MEM 1526.550781 1626202396.8887
MEM 1518.082031 1626202396.9991
MEM 1526.933594 1626202397.1074
MEM 1540.394531 1626202397.2176
MEM 1553.808594 1626202397.3267
MEM 1554.597656 1626202397.4649
MEM 1536.296875 1626202397.5747
MEM 1536.539062 1626202397.7631
MEM 1540.402344 1626202397.8845
MEM 1547.273438 1626202398.0486
MEM 1547.273438 1626202398.4608
MEM 1547.273438 1626202398.5779
MEM 1564.769531 1626202398.6896
MEM 1565.250000 1626202398.8201
MEM 1565.250000 1626202398.9339
MEM 1566.093750 1626202399.0727
MEM 1566.179688 1626202399.1780
MEM 1581.136719 1626202399.2853
MEM 1584.390625 1626202399.4456
MEM 1593.074219 1626202399.5575
MEM 1594.335938 1626202399.6955
MEM 1605.574219 1626202399.8036
MEM 1617.925781 1626202399.9132
MEM 1624.917969 1626202400.0743
MEM 1632.828125 1626202400.1817
MEM 1634.476562 1626202400.3627
MEM 1639.253906 1626202400.4732
MEM 1650.296875 1626202400.5804
MEM 1651.746094 1626202400.6912
MEM 1671.429688 1626202400.7997
MEM 1700.011719 1626202400.9061
MEM 1717.183594 1626202401.0152
MEM 1718.406250 1626202401.1239
MEM 1737.945312 1626202401.2322
MEM 1751.160156 1626202401.3401
MEM 1754.785156 1626202401.5076
MEM 1755.867188 1626202401.6292
MEM 1765.781250 1626202401.7395
MEM 1768.062500 1626202401.8822
MEM 1768.574219 1626202402.1236
MEM 1776.429688 1626202402.2303
MEM 1791.433594 1626202402.3389
MEM 1818.203125 1626202402.4489
MEM 1829.218750 1626202402.5585
MEM 1835.804688 1626202402.6693
MEM 1854.832031 1626202402.7783
MEM 1844.683594 1626202402.8897
MEM 1815.109375 1626202403.0068
MEM 1786.398438 1626202403.1989
MEM 1791.281250 1626202403.3103
MEM 1800.703125 1626202403.4203
MEM 1805.656250 1626202403.5341
MEM 1814.425781 1626202403.6434
MEM 1823.042969 1626202403.7744
MEM 1824.058594 1626202403.8875
MEM 1828.972656 1626202403.9950
MEM 1834.093750 1626202404.1037
MEM 1846.320312 1626202404.2133
MEM 1854.597656 1626202404.3286
MEM 1868.062500 1626202404.4391
MEM 1876.824219 1626202404.5441
MEM 1891.179688 1626202404.6556
MEM 1902.679688 1626202404.7712
MEM 1904.820312 1626202404.8835
MEM 1905.601562 1626202405.0054
MEM 1901.851562 1626202405.1120
MEM 1908.066406 1626202405.2313
MEM 1908.949219 1626202405.3424
MEM 1902.503906 1626202405.4561
MEM 1896.105469 1626202405.5653
MEM 1892.933594 1626202405.6769
MEM 1894.785156 1626202405.7866
MEM 1888.718750 1626202405.9444
MEM 1874.101562 1626202406.0518
MEM 1868.296875 1626202406.1690
MEM 1829.437500 1626202406.2807
MEM 1810.007812 1626202406.3917
MEM 1810.992188 1626202406.5036
MEM 1829.484375 1626202406.6121
MEM 1842.699219 1626202406.7212
MEM 1847.378906 1626202406.8362
MEM 1815.929688 1626202406.9677
MEM 1804.871094 1626202407.0771
MEM 1801.218750 1626202407.1886
MEM 1792.843750 1626202407.2953
MEM 1772.652344 1626202407.4060
MEM 1753.070312 1626202407.5201
MEM 1727.253906 1626202407.6300
MEM 1722.566406 1626202407.7418
MEM 1732.144531 1626202407.8543
MEM 1751.351562 1626202407.9647
MEM 1763.640625 1626202408.0750
MEM 1774.355469 1626202408.1819
MEM 1785.031250 1626202408.2891
MEM 1804.617188 1626202408.4017
MEM 1811.761719 1626202408.5151
MEM 1819.644531 1626202408.6249
MEM 1824.171875 1626202408.7308
MEM 1824.472656 1626202408.8463
MEM 1840.296875 1626202408.9557
MEM 1850.941406 1626202409.0654
MEM 1868.664062 1626202409.1774
MEM 1878.957031 1626202409.2897
MEM 1888.664062 1626202409.4063
MEM 1889.335938 1626202409.5187
MEM 1904.898438 1626202409.6298
MEM 1911.507812 1626202409.7432
MEM 1922.121094 1626202409.8533
MEM 1931.847656 1626202409.9637
MEM 1948.355469 1626202410.0719
MEM 1968.027344 1626202410.1785
MEM 1989.089844 1626202410.2873
MEM 2008.906250 1626202410.3934
MEM 2024.421875 1626202410.4984
MEM 2037.722656 1626202410.6064
MEM 2030.058594 1626202410.7209
MEM 2031.785156 1626202410.8334
MEM 2035.355469 1626202410.9457
MEM 2041.296875 1626202411.0523
MEM 2046.898438 1626202411.1714
MEM 2051.414062 1626202411.2754
MEM 2062.929688 1626202411.3835
MEM 2074.164062 1626202411.4993
MEM 2082.769531 1626202411.6560
MEM 2095.234375 1626202411.7710
MEM 2102.976562 1626202411.8768
MEM 2107.648438 1626202411.9904
MEM 2113.812500 1626202412.1167
MEM 2121.917969 1626202412.2357
MEM 2134.394531 1626202412.3422
MEM 2147.492188 1626202412.4485
MEM 2164.785156 1626202412.5591
MEM 2177.253906 1626202412.6827
MEM 2188.718750 1626202412.7911
MEM 2197.273438 1626202412.9015
MEM 2206.257812 1626202413.0121
MEM 2215.917969 1626202413.1175
MEM 2229.171875 1626202413.2239
MEM 2248.535156 1626202413.3296
MEM 2271.378906 1626202413.4442
MEM 2290.117188 1626202413.5535
MEM 2307.488281 1626202413.6620
MEM 2321.085938 1626202413.7665
MEM 2317.496094 1626202413.8741
MEM 2319.656250 1626202413.9809
MEM 2327.566406 1626202414.0910
MEM 2318.968750 1626202414.2054
MEM 2319.718750 1626202414.3157
MEM 2325.019531 1626202414.4231
MEM 2326.789062 1626202414.5309
MEM 2339.332031 1626202414.6406
MEM 2348.996094 1626202414.7492
MEM 2363.000000 1626202414.8583
MEM 2376.152344 1626202414.9677
MEM 2386.890625 1626202415.0750
MEM 2388.449219 1626202415.1814
MEM 2386.878906 1626202415.2931
MEM 2365.957031 1626202415.4000
MEM 2357.335938 1626202415.5090
MEM 2364.687500 1626202415.6171
MEM 2363.101562 1626202415.7233
MEM 2377.531250 1626202415.8306
MEM 2382.246094 1626202415.9421
MEM 2379.636719 1626202416.0548
MEM 2388.726562 1626202416.1641
MEM 2404.664062 1626202416.2723
MEM 2416.742188 1626202416.3823
MEM 2431.957031 1626202416.4918
MEM 2447.601562 1626202416.5991
MEM 2460.503906 1626202416.7083
MEM 2469.648438 1626202416.8176
MEM 2472.933594 1626202416.9289
MEM 2475.390625 1626202417.0485
MEM 2475.390625 1626202417.2220
MEM 2475.648438 1626202417.3297
MEM 2481.652344 1626202417.4404
MEM 2486.476562 1626202417.5837
MEM 2489.898438 1626202417.6939
MEM 2492.570312 1626202417.8173
MEM 2500.312500 1626202417.9261
MEM 2515.839844 1626202418.0340
MEM 2534.031250 1626202418.1472
MEM 2541.992188 1626202418.2689
MEM 2545.964844 1626202418.3757
MEM 2561.296875 1626202418.4835
MEM 2566.519531 1626202418.5885
MEM 2570.824219 1626202418.7149
MEM 2574.367188 1626202418.8251
MEM 2579.480469 1626202418.9407
MEM 2592.359375 1626202419.0508
MEM 2601.585938 1626202419.1571
MEM 2612.644531 1626202419.2663
MEM 2626.738281 1626202419.4115
MEM 2638.015625 1626202419.5235
MEM 2655.933594 1626202419.6304
MEM 2672.515625 1626202419.7428
MEM 2679.847656 1626202419.8514
MEM 2683.781250 1626202419.9641
MEM 2694.410156 1626202420.0733
MEM 2705.410156 1626202420.1814
MEM 2715.636719 1626202420.2908
MEM 2728.027344 1626202420.3971
MEM 2732.847656 1626202420.5101
MEM 2735.820312 1626202420.6289
MEM 2740.023438 1626202420.7422
MEM 2742.941406 1626202420.8713
MEM 2747.132812 1626202420.9815
MEM 2760.136719 1626202421.0910
MEM 2767.089844 1626202421.2013
MEM 2772.507812 1626202421.3116
MEM 2787.390625 1626202421.4194
MEM 2807.605469 1626202421.5278
MEM 2829.222656 1626202421.6369
MEM 2849.695312 1626202421.7488
MEM 2868.980469 1626202421.8559
MEM 2884.847656 1626202421.9667
MEM 2902.121094 1626202422.0763
MEM 2924.320312 1626202422.1866
MEM 2943.304688 1626202422.2917
MEM 2958.234375 1626202422.3988
MEM 2975.449219 1626202422.5053
MEM 2993.847656 1626202422.6165
MEM 3010.808594 1626202422.7281
MEM 3028.839844 1626202422.8384
MEM 3046.144531 1626202422.9498
MEM 3062.980469 1626202423.0580
MEM 3071.378906 1626202423.1816
MEM 3084.933594 1626202423.2917
MEM 3105.960938 1626202423.4060
MEM 3105.960938 1626202423.5642
MEM 3106.242188 1626202423.6891
MEM 3112.707031 1626202423.8957
MEM 3126.937500 1626202424.0052
MEM 3131.000000 1626202424.1176
MEM 3153.535156 1626202424.2267
MEM 3167.144531 1626202424.3373
MEM 3179.085938 1626202424.4458
MEM 3197.402344 1626202424.5514
MEM 3208.664062 1626202424.6639
MEM 3222.078125 1626202424.7762
MEM 3232.933594 1626202424.8819
MEM 3242.046875 1626202424.9974
MEM 3249.421875 1626202425.1060
MEM 3259.167969 1626202425.2356
MEM 3265.617188 1626202425.3468
MEM 3278.703125 1626202425.4535
MEM 3289.027344 1626202425.5787
MEM 3289.027344 1626202425.7391
MEM 3290.992188 1626202425.8716
MEM 3306.816406 1626202425.9802
MEM 3309.183594 1626202426.1113
MEM 3322.953125 1626202426.2212
MEM 3330.429688 1626202426.3343
MEM 3333.671875 1626202426.4496
MEM 3336.722656 1626202426.5933
MEM 3337.109375 1626202426.7106
MEM 3349.082031 1626202426.8202
MEM 3360.601562 1626202426.9555
MEM 3373.664062 1626202427.0688
MEM 3377.906250 1626202427.1787
MEM 3394.097656 1626202427.2869
MEM 3415.929688 1626202427.3993
MEM 3427.597656 1626202427.5065
MEM 3451.347656 1626202427.6148
MEM 3464.773438 1626202427.7243
MEM 3480.183594 1626202427.8321
MEM 3498.953125 1626202427.9416
MEM 3514.253906 1626202428.0487
MEM 3538.675781 1626202428.1547
MEM 3565.378906 1626202428.2652
MEM 3590.078125 1626202428.3749
MEM 3617.019531 1626202428.4836
MEM 3636.066406 1626202428.5933
MEM 3645.472656 1626202428.7046
MEM 3638.242188 1626202428.8149
MEM 3628.222656 1626202428.9435
MEM 3624.386719 1626202429.0486
MEM 3634.554688 1626202429.1528
MEM 3638.183594 1626202429.2624
MEM 3638.628906 1626202429.3708
MEM 3640.621094 1626202429.4839
MEM 3646.476562 1626202429.5917
MEM 3651.082031 1626202429.7084
MEM 3659.062500 1626202429.8172
MEM 3659.472656 1626202429.9240
MEM 3666.929688 1626202430.0391
MEM 3682.625000 1626202430.1495
MEM 3685.605469 1626202430.2564
MEM 3700.164062 1626202430.3738
MEM 3697.328125 1626202430.4839
MEM 3708.281250 1626202430.5926
MEM 3687.964844 1626202430.7049
MEM 3687.027344 1626202430.8148
MEM 3698.246094 1626202430.9236
MEM 3703.492188 1626202431.0275
MEM 3717.207031 1626202431.1372
MEM 3699.910156 1626202431.2734
MEM 3704.035156 1626202431.3876
MEM 3709.308594 1626202431.5075
MEM 3718.476562 1626202431.6509
MEM 3692.773438 1626202431.8581
MEM 3692.812500 1626202431.9950
MEM 3697.421875 1626202432.1069
MEM 3709.652344 1626202432.2146
MEM 3717.218750 1626202432.3534
MEM 3723.632812 1626202432.4630
MEM 3738.964844 1626202432.5731
MEM 3733.074219 1626202432.6894
MEM 3746.550781 1626202432.7973
MEM 3765.527344 1626202432.9056
MEM 3768.257812 1626202433.0206
MEM 3763.500000 1626202433.1295
MEM 3757.980469 1626202433.2393
MEM 3753.863281 1626202433.3502
MEM 3737.195312 1626202433.4817
MEM 3727.871094 1626202433.5893
MEM 3723.992188 1626202433.7014
MEM 3727.648438 1626202433.8065
MEM 3719.542969 1626202433.9154
MEM 3729.695312 1626202434.0227
MEM 3716.660156 1626202434.1332
MEM 3710.625000 1626202434.2443
MEM 3704.070312 1626202434.3557
MEM 3694.355469 1626202434.4750
MEM 3677.886719 1626202434.5867
MEM 3652.312500 1626202434.6941
MEM 3646.882812 1626202434.8774
MEM 3666.593750 1626202434.9885
MEM 3674.839844 1626202435.0976
MEM 3665.617188 1626202435.2050
MEM 3660.140625 1626202435.3153
MEM 3657.425781 1626202435.4245
MEM 3650.429688 1626202435.5341
MEM 3642.386719 1626202435.6450
MEM 3650.570312 1626202435.7517
MEM 3664.125000 1626202435.8637
MEM 3673.242188 1626202435.9744
MEM 3669.347656 1626202436.0862
MEM 3660.437500 1626202436.1921
MEM 3643.757812 1626202436.3213
MEM 3640.238281 1626202436.4295
MEM 3638.546875 1626202436.5521
MEM 3633.726562 1626202436.6626
MEM 3639.425781 1626202436.7890
MEM 3646.167969 1626202436.9002
MEM 3658.222656 1626202437.0058
MEM 3679.257812 1626202437.1154
MEM 3704.574219 1626202437.2248
MEM 3691.273438 1626202437.3347
MEM 3648.023438 1626202437.4543
MEM 3607.746094 1626202437.5637
MEM 3568.960938 1626202437.6851
MEM 3563.628906 1626202437.7927
MEM 3540.203125 1626202437.9090
MEM 3545.125000 1626202438.0311
MEM 3549.656250 1626202438.1405
MEM 3551.148438 1626202438.2482
MEM 3554.332031 1626202438.3574
MEM 3567.078125 1626202438.4669
MEM 3574.882812 1626202438.5780
MEM 3583.367188 1626202438.6947
MEM 3594.320312 1626202438.8007
MEM 3616.429688 1626202438.9086
MEM 3619.652344 1626202439.0211
MEM 3635.472656 1626202439.1273
MEM 3649.453125 1626202439.2369
MEM 3662.808594 1626202439.3475
MEM 3678.292969 1626202439.4538
MEM 3676.429688 1626202439.5685
MEM 3675.585938 1626202439.6758
MEM 3680.468750 1626202439.7857
MEM 3692.207031 1626202439.8916
MEM 3711.652344 1626202440.0068
MEM 3695.511719 1626202440.1145
MEM 3692.863281 1626202440.2221
MEM 3686.125000 1626202440.3287
MEM 3684.417969 1626202440.4369
MEM 3682.234375 1626202440.5413
MEM 3678.507812 1626202440.6514
MEM 3686.507812 1626202440.7661
MEM 3700.718750 1626202440.8723
MEM 3715.359375 1626202440.9847
MEM 3707.292969 1626202441.0946
MEM 3711.371094 1626202441.2026
MEM 3720.929688 1626202441.3145
MEM 3713.000000 1626202441.4258
MEM 3710.562500 1626202441.5363
MEM 3690.199219 1626202441.6475
MEM 3674.902344 1626202441.7533
MEM 3686.355469 1626202441.8626
MEM 3683.988281 1626202441.9740
MEM 3678.511719 1626202442.0811
MEM 3697.839844 1626202442.1905
MEM 3710.648438 1626202442.2960
MEM 3708.421875 1626202442.4018
MEM 3698.695312 1626202442.5141
MEM 3693.359375 1626202442.6203
MEM 3705.929688 1626202442.7260
MEM 3718.917969 1626202442.8387
MEM 3733.890625 1626202442.9468
MEM 3738.175781 1626202443.0519
MEM 3726.578125 1626202443.1627
MEM 3717.917969 1626202443.2720
MEM 3711.460938 1626202443.3803
MEM 3706.914062 1626202443.4929
MEM 3702.132812 1626202443.6028
MEM 3683.652344 1626202443.7136
MEM 3677.933594 1626202443.8210
MEM 3675.886719 1626202443.9290
MEM 3673.671875 1626202444.0398
MEM 3680.734375 1626202444.1509
MEM 3689.929688 1626202444.2554
MEM 3684.667969 1626202444.3645
MEM 3683.500000 1626202444.4709
MEM 3677.261719 1626202444.5802
MEM 3675.113281 1626202444.6887
MEM 3678.769531 1626202444.7963
MEM 3684.617188 1626202444.9024
MEM 3704.027344 1626202445.0259
MEM 3733.160156 1626202445.1351
MEM 3749.597656 1626202445.2442
MEM 3743.894531 1626202445.3597
MEM 3734.164062 1626202445.4694
MEM 3723.460938 1626202445.5746
MEM 3713.878906 1626202445.6973
MEM 3726.839844 1626202445.8081
MEM 3749.363281 1626202445.9175
MEM 3746.250000 1626202446.0225
MEM 3746.921875 1626202446.1278
MEM 3747.382812 1626202446.2375
MEM 3742.589844 1626202446.3484
MEM 3734.730469 1626202446.4538
MEM 3736.761719 1626202446.5634
MEM 3742.375000 1626202446.6723
MEM 3754.863281 1626202446.7767
MEM 3763.902344 1626202446.8895
MEM 3768.660156 1626202446.9982
MEM 3773.453125 1626202447.1059
MEM 3782.789062 1626202447.2146
MEM 3781.562500 1626202447.3211
MEM 3787.972656 1626202447.4293
MEM 3788.324219 1626202447.5378
MEM 3780.160156 1626202447.6470
MEM 3789.968750 1626202447.7524
MEM 3797.671875 1626202447.8626
MEM 3800.128906 1626202447.9752
MEM 3804.589844 1626202448.0794
MEM 3799.601562 1626202448.1870
MEM 3791.875000 1626202448.2985
MEM 3772.308594 1626202448.4048
MEM 3784.582031 1626202448.5151
MEM 3784.324219 1626202448.6208
MEM 3797.738281 1626202448.7266
MEM 3798.429688 1626202448.8425
MEM 3798.718750 1626202448.9469
MEM 3812.687500 1626202449.0560
MEM 3826.128906 1626202449.1643
MEM 3829.484375 1626202449.2733
MEM 3826.835938 1626202449.3812
MEM 3817.863281 1626202449.4908
MEM 3800.023438 1626202449.5973
MEM 3787.996094 1626202449.7045
MEM 3774.488281 1626202449.8148
MEM 3755.945312 1626202449.9221
MEM 3757.523438 1626202450.0269
MEM 3754.574219 1626202450.1370
MEM 3762.921875 1626202450.2609
MEM 3782.542969 1626202450.3684
MEM 3805.648438 1626202450.4759
MEM 3809.738281 1626202450.5884
MEM 3828.609375 1626202450.6963
MEM 3814.875000 1626202450.8035
MEM 3826.144531 1626202450.9144
MEM 3814.914062 1626202451.0248
MEM 3810.472656 1626202451.1337
MEM 3802.546875 1626202451.2430
MEM 3809.066406 1626202451.3536
MEM 3797.281250 1626202451.4605
MEM 3815.800781 1626202451.5672
MEM 3837.167969 1626202451.6734
MEM 3845.023438 1626202451.7813
MEM 3848.683594 1626202451.8919
MEM 3842.238281 1626202452.0007
MEM 3844.050781 1626202452.1080
MEM 3857.019531 1626202452.2171
MEM 3838.699219 1626202452.3253
MEM 3815.675781 1626202452.4303
MEM 3796.898438 1626202452.5409
MEM 3772.214844 1626202452.6465
MEM 3761.097656 1626202452.7556
MEM 3757.539062 1626202452.8692
MEM 3749.179688 1626202452.9760
MEM 3749.132812 1626202453.0884
MEM 3756.390625 1626202453.1986
MEM 3753.613281 1626202453.3062
MEM 3765.175781 1626202453.4149
MEM 3779.296875 1626202453.5202
MEM 3791.093750 1626202453.6302
MEM 3789.535156 1626202453.7409
MEM 3784.011719 1626202453.8524
MEM 3786.042969 1626202453.9699
MEM 3778.226562 1626202454.0743
MEM 3747.687500 1626202454.1913
MEM 3696.640625 1626202454.2966
MEM 3628.710938 1626202454.4048
MEM 3618.992188 1626202454.5168
MEM 3634.003906 1626202454.6286
MEM 3652.085938 1626202454.7393
MEM 3655.871094 1626202454.8495
MEM 3618.511719 1626202454.9590
MEM 3591.097656 1626202455.0749
MEM 3590.093750 1626202455.1849
MEM 3583.496094 1626202455.2923
MEM 3575.394531 1626202455.3997
MEM 3568.488281 1626202455.5072
MEM 3564.296875 1626202455.6175
MEM 3556.570312 1626202455.7231
MEM 3550.839844 1626202455.8359
MEM 3548.808594 1626202455.9447
MEM 3532.828125 1626202456.0513
MEM 3516.117188 1626202456.1634
MEM 3507.632812 1626202456.2744
MEM 3507.390625 1626202456.3829
MEM 3525.277344 1626202456.4914
MEM 3520.097656 1626202456.6063
MEM 3521.019531 1626202456.7239
MEM 3533.058594 1626202456.8316
MEM 3523.550781 1626202456.9411
MEM 3527.570312 1626202457.0492
MEM 3537.425781 1626202457.1608
MEM 3548.445312 1626202457.2708
MEM 3541.464844 1626202457.3798
MEM 3531.574219 1626202457.4904
MEM 3536.593750 1626202457.6006
MEM 3524.503906 1626202457.7079
MEM 3513.578125 1626202457.8167
MEM 3496.621094 1626202457.9278
MEM 3490.871094 1626202458.0401
MEM 3492.738281 1626202458.1472
MEM 3498.835938 1626202458.2664
MEM 3505.980469 1626202458.3882
MEM 3519.710938 1626202458.4954
MEM 3495.992188 1626202458.6040
MEM 3490.863281 1626202458.7126
MEM 3503.769531 1626202458.8222
MEM 3510.269531 1626202458.9311
MEM 3533.742188 1626202459.0429
MEM 3537.406250 1626202459.1536
MEM 3523.792969 1626202459.2630
MEM 3530.281250 1626202459.3704
MEM 3520.820312 1626202459.4753
MEM 3521.226562 1626202459.5840
MEM 3509.925781 1626202459.6919
MEM 3507.179688 1626202459.7973
MEM 3510.808594 1626202459.9022
MEM 3510.222656 1626202460.0132
MEM 3491.804688 1626202460.1200
MEM 3440.738281 1626202460.2255
MEM 3395.460938 1626202460.3361
MEM 3361.078125 1626202460.4449
MEM 3322.234375 1626202460.5510
MEM 3287.472656 1626202460.6581
MEM 3252.570312 1626202460.7688
MEM 3222.855469 1626202460.8784
MEM 3183.878906 1626202460.9871
MEM 3148.617188 1626202461.0953
MEM 3121.207031 1626202461.2048
MEM 3086.761719 1626202461.3163
MEM 3052.339844 1626202461.4283
MEM 3020.222656 1626202461.5430
MEM 3000.496094 1626202461.6577
MEM 2987.640625 1626202461.7722
MEM 2987.250000 1626202461.8837
MEM 2975.246094 1626202462.0104
MEM 2973.457031 1626202462.2544
MEM 2974.957031 1626202462.3701
MEM 2976.683594 1626202462.4806
MEM 2971.085938 1626202462.6248
MEM 2986.437500 1626202462.7316
MEM 2995.371094 1626202462.8403
MEM 2988.316406 1626202462.9470
MEM 2991.980469 1626202463.0569
MEM 2980.027344 1626202463.1661
MEM 2946.734375 1626202463.3090
MEM 2955.550781 1626202463.4181
MEM 2962.304688 1626202463.5800
MEM 2966.988281 1626202463.6906
MEM 2946.832031 1626202463.8260
MEM 2913.113281 1626202463.9851
MEM 2914.191406 1626202464.0966
MEM 2911.933594 1626202464.2088
MEM 2907.875000 1626202464.3178
MEM 2895.742188 1626202464.4302
MEM 2904.281250 1626202464.5431
MEM 2893.195312 1626202464.6488
MEM 2872.023438 1626202464.7560
MEM 2881.386719 1626202464.8657
MEM 2902.546875 1626202464.9744
MEM 2920.578125 1626202465.0813
MEM 2918.410156 1626202465.1902
MEM 2934.496094 1626202465.2989
MEM 2950.523438 1626202465.4039
MEM 2964.105469 1626202465.5125
MEM 2968.468750 1626202465.6225
MEM 2962.871094 1626202465.7273
MEM 2973.191406 1626202465.8373
MEM 2971.425781 1626202465.9470
MEM 2995.429688 1626202466.0546
MEM 3006.531250 1626202466.1615
MEM 3012.566406 1626202466.2716
MEM 3012.437500 1626202466.3788
MEM 3010.660156 1626202466.4867
MEM 3016.937500 1626202466.5968
MEM 3023.109375 1626202466.7067
MEM 3014.023438 1626202466.8152
MEM 3013.613281 1626202466.9252
MEM 3031.003906 1626202467.0332
MEM 3040.527344 1626202467.1433
MEM 3044.171875 1626202467.2480
MEM 3046.000000 1626202467.3540
MEM 3028.718750 1626202467.4635
MEM 3024.578125 1626202467.5764
MEM 3032.882812 1626202467.6846
MEM 3027.371094 1626202467.7970
MEM 3041.964844 1626202467.9044
MEM 3048.480469 1626202468.0127
MEM 3045.218750 1626202468.1232
MEM 3046.437500 1626202468.2292
MEM 3046.984375 1626202468.3394
MEM 3052.449219 1626202468.4494
MEM 3063.390625 1626202468.5572
MEM 3061.472656 1626202468.6669
MEM 3062.613281 1626202468.7764
MEM 3069.324219 1626202468.8805
MEM 3070.718750 1626202468.9912
MEM 3060.726562 1626202469.1022
MEM 3065.746094 1626202469.2117
MEM 3068.988281 1626202469.3168
MEM 3063.312500 1626202469.4236
MEM 3060.703125 1626202469.5375
MEM 3076.257812 1626202469.6479
MEM 3092.808594 1626202469.7554
MEM 3097.796875 1626202469.8646
MEM 3099.785156 1626202469.9756
MEM 3107.167969 1626202470.0842
MEM 3094.140625 1626202470.2006
MEM 3079.660156 1626202470.3117
MEM 3075.703125 1626202470.4246
MEM 3078.035156 1626202470.5399
MEM 3067.707031 1626202470.6473
MEM 3075.566406 1626202470.7544
MEM 3078.578125 1626202470.8673
MEM 3070.468750 1626202470.9755
MEM 3058.347656 1626202471.0803
MEM 3058.781250 1626202471.1900
MEM 3076.367188 1626202471.2997
MEM 3080.500000 1626202471.4134
MEM 3091.539062 1626202471.5236
MEM 3113.703125 1626202471.6293
MEM 3125.898438 1626202471.7417
MEM 3133.742188 1626202471.8492
MEM 3149.863281 1626202471.9561
MEM 3171.128906 1626202472.0652
MEM 3188.000000 1626202472.1769
MEM 3205.613281 1626202472.2929
MEM 3216.968750 1626202472.3985
MEM 3225.628906 1626202472.5119
MEM 3248.015625 1626202472.6334
MEM 3263.515625 1626202472.7567
MEM 3279.632812 1626202472.8732
MEM 3300.632812 1626202472.9936
MEM 3308.089844 1626202473.0977
MEM 3319.687500 1626202473.2073
MEM 3331.335938 1626202473.3142
MEM 3352.777344 1626202473.4242
MEM 3363.402344 1626202473.5303
